-12.5278	21.3559	4.7639	2.42571	0.0664411	0.0830301	0.656471	0.619799
-12.2419	21.5025	4.89197	2.49045	0.0664839	0.0832142	0.654244	0.619834
-11.965	21.5785	5.08801	2.14333	0.0668427	0.083281	0.65227	0.618633
-11.7967	21.6741	4.87042	2.09622	0.0666651	0.0834421	0.65007	0.617851
-11.5382	21.7495	4.98329	1.86766	0.0665339	0.0835868	0.647892	0.616608
-11.269	21.7984	5.0141	1.78493	0.0665165	0.0835703	0.645735	0.615594
-11.0261	21.8634	5.04571	1.6061	0.0664573	0.0835607	0.643599	0.614378
-10.8197	21.8775	4.90379	1.46393	0.0662454	0.0833446	0.64157	0.613129
-10.5519	21.915	5.07188	1.12647	0.0660655	0.0830967	0.639471	0.611283
-10.2706	21.9644	5.13845	1.12	0.0659996	0.0828625	0.637409	0.609768
-9.9993	21.9713	5.23586	0.840857	0.0660386	0.0825947	0.635449	0.607916
-9.75308	22.0023	5.19224	0.815499	0.0660186	0.0823296	0.633445	0.606306
-9.48429	22.0019	5.29166	0.512685	0.0660862	0.0820939	0.631578	0.604407
-9.27799	22.0383	5.14822	0.520216	0.0659095	0.0818363	0.62958	0.602741
-9.01279	22.0227	5.23738	0.222733	0.0657606	0.0816277	0.627661	0.600855
-8.71005	22.0558	5.34949	0.273835	0.0658703	0.0813747	0.625952	0.599244
-8.44043	22.0317	5.46705	-0.146458	0.0660901	0.0811593	0.624607	0.597403
-8.13686	22.049	5.55314	-0.0934079	0.0668318	0.0809102	0.623643	0.595622
-7.84039	22.0419	5.64684	-0.230065	0.0681618	0.0806616	0.623197	0.593844
-7.62679	22.034	5.47136	-0.235788	0.068858	0.08042	0.622019	0.592275
-7.35585	21.9778	5.54933	-0.639391	0.0697607	0.08019	0.621251	0.590499
-7.14834	21.9419	5.36743	-0.658576	0.0701079	0.0799687	0.619865	0.588724
-6.86645	21.8902	5.43659	-0.826507	0.0707742	0.0797811	0.618813	0.58696
-6.73575	21.8207	5.06205	-0.901738	0.0705861	0.079692	0.616985	0.585215
-6.51194	21.7761	4.97966	-0.886701	0.0703772	0.0795814	0.615157	0.583614
-6.36571	21.7226	4.71006	-0.91958	0.0706257	0.0794645	0.613611	0.582195
-6.1133	21.6539	4.74936	-0.96588	0.0708218	0.0793829	0.611942	0.580972
-5.86502	21.6228	4.78267	-0.932212	0.0709882	0.0791816	0.610204	0.580313
-5.6311	21.5362	4.84267	-1.35768	0.0712268	0.0790203	0.608438	0.578727
-5.32538	21.4977	5.017	-1.29476	0.0710863	0.0787936	0.606906	0.57753
-5.02789	21.4198	5.16598	-1.44323	0.0708965	0.0785681	0.605946	0.576221
-4.80537	21.3716	5.07856	-1.40305	0.0706954	0.0784037	0.604836	0.575396
-4.57059	21.2841	5.0187	-1.41516	0.070496	0.078258	0.603687	0.574971
-4.25512	21.2975	5.20924	-1.25473	0.0705974	0.0789241	0.603579	0.57613
-3.97295	21.2187	5.28968	-1.43659	0.0711592	0.0798629	0.604246	0.576686
-3.8819	21.0903	4.81887	-1.55158	0.0709614	0.080536	0.602959	0.577104
-3.63847	20.946	4.87437	-2.08033	0.0707812	0.0808809	0.602023	0.575722
-3.39243	20.792	4.8698	-2.17147	0.0706612	0.0809437	0.601283	0.574349
-3.17136	20.6737	4.81359	-2.23632	0.0705463	0.0810243	0.600542	0.573035
-2.90183	20.5576	4.88922	-2.24282	0.0707198	0.0811683	0.600413	0.571938
-2.61576	20.4406	4.99941	-2.24022	0.0716162	0.0814055	0.601275	0.571139
-2.47225	20.2971	4.71076	-2.29993	0.0718074	0.0815686	0.600829	0.57043
-2.23167	20.1494	4.74115	-2.59924	0.0722736	0.0816643	0.600826	0.569088
-2.05917	19.9591	4.55915	-2.70907	0.0724487	0.0815264	0.600235	0.5677
-1.83997	19.7815	4.54161	-2.95501	0.0727513	0.0813204	0.599836	0.566197
-1.63008	19.6178	4.4933	-2.98377	0.0731383	0.0811064	0.599495	0.564711
-1.38625	19.43	4.55079	-3.2538	0.0740217	0.0809265	0.599766	0.563354
-1.23689	19.2777	4.34354	-3.23313	0.0744172	0.0807404	0.599303	0.561911
-1.02115	19.0901	4.34001	-3.37862	0.0750537	0.0806307	0.599112	0.560564
-0.915626	18.9151	4.04129	-3.38504	0.0750413	0.0805699	0.598018	0.559161
-0.69737	18.752	4.08449	-3.3112	0.0752359	0.0804975	0.597274	0.557732
-0.556923	18.6206	3.91765	-3.24611	0.0751898	0.0803155	0.596198	0.556427
-0.369536	18.429	3.89232	-3.4418	0.0751876	0.0801812	0.595238	0.555016
-0.292589	18.2545	3.57697	-3.43841	0.0750159	0.0800475	0.593782	0.553643
-0.129008	18.0598	3.53214	-3.67267	0.0748613	0.0799749	0.592353	0.552295
0.0642261	17.8881	3.57771	-3.65234	0.0746759	0.0798718	0.591096	0.550916
0.266777	17.7111	3.64559	-3.53489	0.0745181	0.0797513	0.590171	0.549631
0.462816	17.5416	3.68297	-3.52304	0.0744624	0.0795909	0.58959	0.548446
0.69471	17.3885	3.81453	-3.47751	0.0748749	0.0793947	0.589903	0.54747
0.758421	17.2015	3.47331	-3.4862	0.074747	0.0792	0.589021	0.546597
0.919152	17.0045	3.42611	-3.68814	0.0746403	0.0790069	0.588185	0.545382
0.992299	16.8321	3.16312	-3.6531	0.0744874	0.0788249	0.586884	0.544311
1.15144	16.6214	3.14413	-3.95993	0.0743182	0.0786345	0.585656	0.542999
1.23152	16.4061	2.93688	-3.98017	0.0743642	0.078452	0.584264	0.541693
1.37608	16.1982	2.92366	-4.06676	0.0743975	0.0782808	0.582913	0.540414
1.63331	15.9763	3.22165	-4.1176	0.0742636	0.078154	0.582398	0.539156
1.74728	15.7729	3.09258	-4.11126	0.0740937	0.0780301	0.581631	0.537885
1.72098	15.5826	2.60733	-4.0494	0.074597	0.0778751	0.580265	0.536625
1.88185	15.3926	2.68649	-4.05799	0.0748488	0.0776992	0.578933	0.535385
2.01636	15.1828	2.68722	-4.07062	0.0750559	0.0775273	0.577659	0.534163
2.1524	14.9557	2.66007	-4.32039	0.0751955	0.0773873	0.576424	0.533005
2.3319	14.7143	2.78591	-4.37641	0.0750831	0.077348	0.575554	0.531896
2.44986	14.4778	2.71912	-4.45771	0.0749805	0.0774327	0.574643	0.530896
2.62924	14.2856	2.83312	-4.41189	0.0748133	0.0774176	0.574258	0.529788
2.78329	14.0451	2.83437	-4.61015	0.07472	0.0775438	0.574067	0.529068
2.88163	13.8222	2.71791	-4.58454	0.0745867	0.0777222	0.573598	0.52823
2.99795	13.5767	2.66101	-4.63355	0.0744643	0.0781184	0.573086	0.527478
3.0061	13.3763	2.32496	-4.53877	0.0744145	0.0783898	0.571885	0.526475
3.0938	13.1803	2.26987	-4.37055	0.0744521	0.0785209	0.570677	0.525296
3.23791	12.9821	2.34896	-4.34215	0.0743434	0.0785462	0.569661	0.524124
3.37507	12.7516	2.4276	-4.28994	0.0741813	0.0786318	0.568942	0.52299
3.3976	12.625	2.15288	-4.0938	0.0742565	0.0784579	0.567755	0.522208
3.52312	12.406	2.1715	-4.23243	0.0742144	0.0782851	0.566644	0.521183
3.65416	12.1874	2.2322	-4.25322	0.0740802	0.0781132	0.565717	0.520152
3.73609	11.9739	2.14339	-4.27212	0.0739802	0.077944	0.564684	0.519119
3.88182	11.7519	2.24671	-4.30213	0.0738199	0.0777759	0.563967	0.518069
3.96644	11.5336	2.11311	-4.46109	0.0736604	0.0776109	0.563006	0.516947
4.08045	11.2668	2.14345	-4.54789	0.0735113	0.0774733	0.562182	0.515864
4.21742	11.0562	2.2322	-4.49465	0.0734758	0.0773181	0.561696	0.514759
4.24749	10.8955	2.00553	-4.33616	0.0733195	0.0772034	0.560702	0.513739
4.32014	10.6783	1.89399	-4.41435	0.0731662	0.077107	0.559588	0.512665
4.41414	10.4642	1.89069	-4.40126	0.0730112	0.077042	0.558504	0.51161
4.52585	10.2328	1.92144	-4.46844	0.0728725	0.0769569	0.5575	0.510533
4.5774	10.0172	1.80417	-4.43217	0.0727222	0.0769022	0.55638	0.509479
4.67293	9.79489	1.7631	-4.54564	0.07257	0.0768582	0.555248	0.508418
4.71477	9.60802	1.63334	-4.44242	0.072464	0.0769921	0.554092	0.507378
4.75589	9.45145	1.53146	-4.24869	0.0725011	0.077639	0.552984	0.506616
4.79118	9.20234	1.43582	-4.30124	0.0728122	0.078077	0.551976	0.505763
4.88836	8.94839	1.48403	-4.44489	0.0730109	0.0783097	0.550903	0.504746
5.00674	8.68356	1.60897	-4.55478	0.0730118	0.0783322	0.549773	0.503714
5.13511	8.44823	1.80663	-4.48241	0.0728801	0.0783174	0.548813	0.502694
5.23169	8.18447	1.83445	-4.5682	0.0727336	0.0781943	0.547917	0.501677
5.35644	7.93355	1.95254	-4.59647	0.0726249	0.0780401	0.547303	0.500678
5.42048	7.7058	1.86895	-4.57177	0.072492	0.0778862	0.546501	0.499674
5.54422	7.45804	1.96052	-4.61932	0.0724697	0.0777319	0.545932	0.4987
5.56298	7.24306	1.76279	-4.53421	0.0723258	0.0775764	0.54496	0.497702
5.66876	7.03057	1.92997	-4.36323	0.0722119	0.0774285	0.544315	0.496823
5.79103	6.79734	1.99676	-4.41369	0.072228	0.0772771	0.543849	0.495892
5.82385	6.59105	1.69052	-4.48351	0.0721091	0.077147	0.542809	0.494919
5.8592	6.37839	1.57117	-4.42399	0.071973	0.0770436	0.541742	0.493987
5.93313	6.11497	1.54552	-4.54813	0.0718437	0.0768934	0.540692	0.493019
5.99109	5.90588	1.49446	-4.49233	0.0717546	0.0767573	0.539688	0.492059
6.03435	5.67244	1.29688	-4.60385	0.071794	0.0766145	0.539028	0.491129
6.07876	5.46805	1.24172	-4.52833	0.0720332	0.076502	0.538552	0.490177
6.15672	5.23349	1.31696	-4.52999	0.0722977	0.0763754	0.537918	0.489231
6.24896	4.97858	1.38529	-4.61745	0.0725017	0.0762283	0.537172	0.488336
6.29963	4.80344	1.30312	-4.48163	0.0729313	0.0761442	0.536668	0.487401
6.44938	4.47387	1.51934	-4.8045	0.0729678	0.0760745	0.535767	0.486839
6.55021	4.22617	1.71518	-4.75691	0.0729457	0.0760817	0.534748	0.486188
6.67632	3.93783	1.8136	-4.91492	0.0728274	0.076438	0.533749	0.485987
6.79406	3.69017	1.98165	-4.88286	0.0726899	0.0769684	0.532896	0.485707
6.82327	3.52928	1.82193	-4.61517	0.0726404	0.0770817	0.531895	0.484875
6.89988	3.31596	1.79343	-4.55679	0.0726381	0.0771469	0.530901	0.484002
7.00409	3.18244	1.80575	-4.31002	0.0725942	0.0770032	0.529918	0.483176
7.10108	3.03509	1.94828	-4.07309	0.07254	0.0769828	0.528947	0.482801
7.20682	2.81862	1.96657	-4.11328	0.0724581	0.0769814	0.527976	0.482294
7.3076	2.61174	1.8375	-4.16106	0.0723673	0.0770376	0.527043	0.48166
7.38964	2.39271	1.81979	-4.18602	0.0723175	0.0771004	0.526165	0.480961
7.46865	2.12397	1.70416	-4.37255	0.0723398	0.0770046	0.525542	0.480081
7.56453	1.85896	1.72764	-4.50813	0.072386	0.0768641	0.524954	0.479267
7.69569	1.63292	2.00378	-4.49614	0.0723347	0.0767263	0.524026	0.478459
7.83619	1.27506	2.07741	-4.89152	0.0722153	0.0771135	0.523086	0.478705
7.95209	1.09003	2.15831	-4.7195	0.0720893	0.0772971	0.522142	0.478404
8.00898	0.859519	2.06557	-4.68628	0.072069	0.0775622	0.521281	0.478062
8.12263	0.634254	2.19343	-4.65856	0.0720431	0.0778879	0.520361	0.477698
8.24951	0.454793	2.23309	-4.50963	0.0719805	0.078012	0.519449	0.477049
8.38321	0.262503	2.25846	-4.41847	0.0718815	0.0780429	0.518553	0.476299
8.49481	0.126119	2.27223	-4.17541	0.0717963	0.0779069	0.517688	0.475466
8.67684	-0.0864541	2.74122	-4.2125	0.0716787	0.0777725	0.517067	0.474626
8.84052	-0.241484	2.80089	-4.0582	0.0716398	0.0776765	0.516471	0.473848
8.99344	-0.362011	2.92605	-3.82903	0.0716971	0.0779244	0.51605	0.473416
9.14359	-0.569925	2.92931	-3.87639	0.0718557	0.0781651	0.515515	0.472826
9.2877	-0.805816	2.91029	-3.99616	0.0720839	0.0782495	0.51484	0.472043
9.37805	-1.11606	2.78372	-4.30335	0.0721023	0.0781145	0.513965	0.471422
9.53194	-1.38505	2.99345	-4.48949	0.0721916	0.0780969	0.513256	0.471351
9.71029	-1.59291	3.05073	-4.44374	0.0724913	0.0781024	0.512554	0.471241
9.84093	-1.75484	2.84591	-4.2364	0.0727179	0.0780076	0.511675	0.470689
9.94472	-1.92848	2.78758	-4.13184	0.072746	0.0778813	0.510868	0.470025
10.1117	-2.14865	3.08239	-4.22596	0.072854	0.0777888	0.510024	0.469619
10.2578	-2.34569	3.07246	-4.1873	0.0729398	0.0777033	0.509158	0.469219
10.3707	-2.50239	2.8323	-3.99665	0.0728834	0.0775743	0.508547	0.468544
10.5136	-2.75469	2.81613	-4.1396	0.0727972	0.077563	0.508097	0.468245
10.6465	-2.94104	2.732	-4.06102	0.0726784	0.0775488	0.508056	0.467863
10.7619	-3.11303	2.70378	-3.97989	0.0725837	0.0774971	0.508334	0.467406
10.9539	-3.3149	3.16677	-4.09398	0.0724638	0.0775041	0.507594	0.467401
11.1243	-3.47933	3.20469	-3.98398	0.072344	0.0774628	0.506887	0.467212
11.3004	-3.66207	3.3595	-3.97714	0.0722239	0.0774369	0.506087	0.467166
11.4891	-3.86327	3.39783	-3.97965	0.0721069	0.0775045	0.50531	0.467318
11.6646	-4.07087	3.40121	-4.00016	0.0719893	0.0777437	0.504601	0.46777
11.8482	-4.25511	3.43297	-3.95569	0.0718733	0.0780697	0.503937	0.46828
12.0461	-4.45668	3.53244	-3.97938	0.0717683	0.0786364	0.503226	0.469171
12.2518	-4.57943	3.61769	-3.77261	0.0716912	0.0789265	0.502492	0.469439
12.4551	-4.75273	3.8207	-3.7874	0.0716425	0.0792971	0.501675	0.470032
12.6703	-4.83369	3.90864	-3.49813	0.0716581	0.0793003	0.50086	0.469833
12.864	-4.99378	3.82537	-3.42527	0.0716635	0.0793283	0.500113	0.469628
13.0685	-5.15501	3.85455	-3.39588	0.0716853	0.0794013	0.499401	0.469548
13.2313	-5.31908	3.79074	-3.38533	0.0716027	0.0795547	0.498879	0.469677
13.3917	-5.50569	3.7283	-3.4377	0.071489	0.0799586	0.498637	0.470309
13.6351	-5.66076	4.13855	-3.50307	0.0713919	0.0804739	0.497853	0.471629
13.8268	-5.79258	4.12514	-3.39521	0.0712795	0.0809675	0.497119	0.4728
14.0607	-5.95475	4.25877	-3.40067	0.0711831	0.0816983	0.49634	0.474435
14.3102	-6.05886	4.35416	-3.22094	0.0711501	0.0822532	0.495555	0.475556
14.5265	-6.21833	4.33835	-3.21141	0.0711079	0.0831017	0.494798	0.477076
14.7759	-6.2679	4.44137	-2.91722	0.0711486	0.0834489	0.494024	0.477607
14.9914	-6.40335	4.47648	-2.91094	0.0711557	0.08394	0.493258	0.47851
15.1712	-6.46188	4.42191	-2.70006	0.0710587	0.0841381	0.492567	0.478911
15.4034	-6.58951	4.42092	-2.6667	0.0709647	0.0844672	0.491937	0.479566
15.64	-6.66963	4.46925	-2.52581	0.0708762	0.0846956	0.491309	0.480042
15.8813	-6.79843	4.66782	-2.59736	0.0707982	0.0851274	0.490557	0.481293
